"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Input.label","Answer.category.label","Approve","Reject"
"306996CF6XNVG4DCV564J3U6VA01BN","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:26 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:26 PDT 2021","","","3TXWC2NHN0TE9FV306CUCIIGDJI9SX","A2122A7BZNUWXO","Submitted","Mon Mar 15 23:06:25 PDT 2021","Mon Mar 15 23:06:31 PDT 2021","Thu Mar 18 23:06:31 PDT 2021","","","","6","100% (25/25)","100% (22/22)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/happy/happy_12.jpg","happy","happy"
"306996CF6XNVG4DCV564J3U6VA0B1X","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:27 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:27 PDT 2021","","","30MVJZJNHNGLACCDDC3GKHRTH169JK","A2HSX08DWDYJU7","Submitted","Mon Mar 15 23:07:46 PDT 2021","Mon Mar 15 23:07:53 PDT 2021","Thu Mar 18 23:07:53 PDT 2021","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/neutral/neutral_84.jpg","neutral","neutral"
"306996CF6XNVG4DCV564J3U6VA0B1X","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:27 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:27 PDT 2021","","","32VNZTT0A871BUPE4MGY50245QM4RB","A19H7KOMN55AMU","Submitted","Mon Mar 15 23:07:40 PDT 2021","Mon Mar 15 23:08:08 PDT 2021","Thu Mar 18 23:08:08 PDT 2021","","","","28","100% (206/206)","100% (206/206)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/neutral/neutral_84.jpg","neutral","neutral"
"306996CF6XNVG4DCV564J3U6VA0B1X","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:27 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:27 PDT 2021","","","3FTOP5WARGR3EIO0DGKNR6Q0EXC0JZ","A3G8NSPRF986WP","Submitted","Mon Mar 15 23:07:49 PDT 2021","Mon Mar 15 23:15:16 PDT 2021","Thu Mar 18 23:15:16 PDT 2021","","","","447","100% (67/67)","100% (30/30)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/neutral/neutral_84.jpg","neutral","neutral"
"306W7JMRYZ1DR4XXUQFJYDHE9G68BE","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:11 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:11 PDT 2021","","","3018Q3ZVOJTGDJ5VDNQPI3O4XZGRA5","A2HSX08DWDYJU7","Submitted","Mon Mar 15 23:06:02 PDT 2021","Mon Mar 15 23:06:09 PDT 2021","Thu Mar 18 23:06:09 PDT 2021","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/angry/angry_31.jpg","angry","angry"
"306W7JMRYZ1DR4XXUQFJYDHE9G68BE","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:11 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:11 PDT 2021","","","3AUQQEL7U6WC5DOUU5Y6UU1U9JGV0A","A3CJVRJ34U70Y9","Submitted","Mon Mar 15 23:03:53 PDT 2021","Mon Mar 15 23:04:05 PDT 2021","Thu Mar 18 23:04:05 PDT 2021","","","","12","100% (47/47)","100% (47/47)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/angry/angry_31.jpg","angry","angry"
"306W7JMRYZ1DR4XXUQFJYDHE9G68BE","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:11 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:11 PDT 2021","","","3WR9XG3T64ERTB5ZV8IS0JB44ET47D","A16GH5GPKBX5GA","Submitted","Mon Mar 15 23:09:05 PDT 2021","Mon Mar 15 23:09:22 PDT 2021","Thu Mar 18 23:09:22 PDT 2021","","","","17","100% (237/237)","100% (138/138)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/angry/angry_31.jpg","angry","sad"
"306W7JMRYZ1DR4XXUQFJYDHE9G6B8H","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:33 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:33 PDT 2021","","","3FPRZHYEPZA8M5NRDSGPWSZ1CW3V3A","A1QXU4Q3CK75FK","Submitted","Mon Mar 15 23:09:01 PDT 2021","Mon Mar 15 23:13:03 PDT 2021","Thu Mar 18 23:13:03 PDT 2021","","","","242","100% (40/40)","100% (22/22)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/sad/sad_64.jpg","sad","sad"
"306W7JMRYZ1DR4XXUQFJYDHE9G6B8H","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:33 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:33 PDT 2021","","","3M0BCWMB8WZQ4PR9IV0R0DGR7XIBWR","A3NNDCMBMFK2CZ","Submitted","Mon Mar 15 23:07:34 PDT 2021","Mon Mar 15 23:13:16 PDT 2021","Thu Mar 18 23:13:16 PDT 2021","","","","342","100% (59/59)","100% (58/58)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/sad/sad_64.jpg","sad","neutral"
"306W7JMRYZ1DR4XXUQFJYDHE9G6B8H","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:33 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:33 PDT 2021","","","3X0H8UUIT2RPLB8BTHMMQ2QRBK2WS9","A2WCZJI0MRRBL4","Submitted","Mon Mar 15 23:06:04 PDT 2021","Mon Mar 15 23:07:41 PDT 2021","Thu Mar 18 23:07:41 PDT 2021","","","","97","100% (44/44)","100% (44/44)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/sad/sad_64.jpg","sad","neutral"
"307FVKVSYSIP6R7556DQCZFDO4J74K","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:40 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:40 PDT 2021","","","37ZHEEHM6XP6BFMVVUD9QEJYQEX73V","A1SX8IVV82M0LW","Submitted","Mon Mar 15 23:09:02 PDT 2021","Mon Mar 15 23:09:12 PDT 2021","Thu Mar 18 23:09:12 PDT 2021","","","","10","100% (125/125)","100% (2/2)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/sad/sad_36.jpg","sad","sad"
"307FVKVSYSIP6R7556DQCZFDO4J74K","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:40 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:40 PDT 2021","","","3EKVH9QMEZ7X76RMI72Q7WO26B0D2J","A1AKYYRYKR4IJ6","Submitted","Mon Mar 15 23:09:25 PDT 2021","Mon Mar 15 23:24:42 PDT 2021","Thu Mar 18 23:24:42 PDT 2021","","","","917","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/sad/sad_36.jpg","sad","sad"
"307FVKVSYSIP6R7556DQCZFDO4J74K","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:40 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:40 PDT 2021","","","3TXWC2NHN0TE9FV306CUCIIGDKJ9S0","A3UGMPZAH9KIKG","Submitted","Mon Mar 15 23:07:53 PDT 2021","Mon Mar 15 23:11:00 PDT 2021","Thu Mar 18 23:11:00 PDT 2021","","","","187","100% (47/47)","100% (47/47)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/sad/sad_36.jpg","sad","happy"
"307L9TDWJZVTRGGOLZPWYR9XAJS3N6","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:20 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:20 PDT 2021","","","3BC8WZX3V4Z8C0RCFYCBDTDEX33RRC","AISFU4P55HYEH","Submitted","Mon Mar 15 23:04:26 PDT 2021","Mon Mar 15 23:04:52 PDT 2021","Thu Mar 18 23:04:52 PDT 2021","","","","26","100% (55/55)","100% (55/55)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/surprise/surprise_32.jpg","surprise","surprise"
"307L9TDWJZVTRGGOLZPWYR9XAJS3N6","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:20 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:20 PDT 2021","","","3IAS3U3I0GJ4S9T24BBKC6023PM2BX","A3RVFAYBGEUVIA","Submitted","Mon Mar 15 23:06:20 PDT 2021","Mon Mar 15 23:12:57 PDT 2021","Thu Mar 18 23:12:57 PDT 2021","","","","397","100% (56/56)","100% (56/56)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/surprise/surprise_32.jpg","surprise","surprise"
"307L9TDWJZVTRGGOLZPWYR9XAJS3N6","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:20 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:20 PDT 2021","","","3NKQQ8O39Z86RI0O1RCWDFJUP1IUDF","A24JKHC4HTY6CD","Submitted","Mon Mar 15 23:07:19 PDT 2021","Mon Mar 15 23:07:29 PDT 2021","Thu Mar 18 23:07:29 PDT 2021","","","","10","96% (72/75)","100% (56/56)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/surprise/surprise_32.jpg","surprise","neutral"
"3087LXLJ6NJLMW4A4OO0OO2H5GM0F1","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:04 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:04 PDT 2021","","","33PPO7FECWI1IR5O7ANIUCVJV6VIDV","A2RV6QX6SN4YIC","Submitted","Mon Mar 15 23:06:41 PDT 2021","Mon Mar 15 23:09:19 PDT 2021","Thu Mar 18 23:09:19 PDT 2021","","","","158","99% (226/228)","100% (198/198)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/neutral/neutral_52.jpg","neutral","surprise"
"3087LXLJ6NJLMW4A4OO0OO2H5GM0F1","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:04 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:04 PDT 2021","","","3DPNQGW4LMI8PBRUCYD0U5B8926469","A2UFVUTKGCQK8U","Submitted","Mon Mar 15 23:04:20 PDT 2021","Mon Mar 15 23:05:27 PDT 2021","Thu Mar 18 23:05:27 PDT 2021","","","","67","100% (58/58)","100% (58/58)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/neutral/neutral_52.jpg","neutral","fear"
"3087LXLJ6NJLMW4A4OO0OO2H5GM0F1","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:04 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:04 PDT 2021","","","3MMN5BL1W07PWITIZ0FY9WGOL2PM3G","A1SX8IVV82M0LW","Submitted","Mon Mar 15 23:05:52 PDT 2021","Mon Mar 15 23:05:58 PDT 2021","Thu Mar 18 23:05:58 PDT 2021","","","","6","100% (125/125)","100% (2/2)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/neutral/neutral_52.jpg","neutral","neutral"
"308KJXFUJS9R6EKTRAQIUYTV5B5TAS","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:11 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:11 PDT 2021","","","3570Y55XZQMQKBUKDIATMLS4YH9GY9","A1T02KY1E9YI3I","Submitted","Mon Mar 15 23:07:20 PDT 2021","Mon Mar 15 23:07:39 PDT 2021","Thu Mar 18 23:07:39 PDT 2021","","","","19","100% (217/218)","99% (172/173)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/neutral/neutral_25.jpg","neutral","neutral"
"308KJXFUJS9R6EKTRAQIUYTV5B5TAS","3OF98WC37FBAJ6PMT5HED0L0NF9SML","Classification regarding with Facial Expression","Categorize the given content based on the provided criteria","categorize, image","$0.01","Mon Mar 15 23:03:11 PDT 2021","3","BatchId:4369243;OriginalHitTemplateId:928390873;","3600","259200","Mon Mar 22 23:03:11 PDT 2021","","","3EICBYG645ZN8AJGPWD7M7S1NL8CJ1","A3RVFAYBGEUVIA","Submitted","Mon Mar 15 23:06:28 PDT 2021","Mon Mar 15 23:13:21 PDT 2021","Thu Mar 18 23:13:21 PDT 2021","","","","413","100% (56/56)","100% (56/56)","0% (0/0)","https://s3-ap-northeast-1.amazonaws.com/projects.crowd4u.org/s1811552/results/neutral/neutral_25.jpg","neutral","angry"
